key;category;rareness;name;slug;desc;category_rn;name_rn;desc_rn
2088009395;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PRISMATIC;r700ltr-prisma-3-4x;BFH_ID_P_ADESC_PRISMATIC;MEDIUM RANGE;;
642230853;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_COYOTE;ptr-91-coyote-rds;BFH_ID_P_ADESC_COYOTE;CLOSE RANGE;;
1322996395;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_VARZOOM;r700ltr-variable-zoom-14x;BFH_ID_P_ADESC_VARZOOM;ACCESSORY;;
2640030566;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PRISMATIC;g36c-prisma-3-4x;BFH_ID_P_ADESC_PRISMATIC;MEDIUM RANGE;;
849642255;BFH_ID_P_CAT_UNDERBARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_ERGOFOR;uzi-ergo-grip;BFH_ID_P_ADESC_ERGOFOR;GRIP;;
2418146577;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_M145;p90-m145-3-4x;BFH_ID_P_ADESC_M145;MEDIUM RANGE;M145 [3.4X];Fixed-power 3.4x Machine Gun Optic designed for medium to long range engagements.
2911254531;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_RMR;92fs-mini-rds;BFH_ID_P_ADESC_RMR;CLOSE RANGE;MINI [RDS];The Ruggedized Miniature Reflex sight is designed to be mounted on pistols. Allows for fast target acquisition and easy tracking.
2084385998;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_MUZZLEBR;m16a3-muzzle-brake;BFH_ID_P_ADESC_MUZZLEBR;MUZZLE;MUZZLE BRAKE;Reduces felt recoil, making the weapon more controllable in rapid fire.
3944773072;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_FLSHLIGHT;akm-flash-light;BFH_ID_P_ADESC_FLSHLIGHT;ACCESSORY;FLASH LIGHT;Lights up dark corners. Especially blinding against IRNV and FLIR optics.  Be careful as it can give your position away.
3267264198;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_ACOG;mg36-acog-4x;BFH_ID_P_ADESC_ACOG;MEDIUM RANGE;ACOG [4X];Fixed-power 4x Advanced Combat Optic Gunsight for use in bright to low light at medium range.
954682146;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_NAME_EXTENDEDMAG;m16a3-extended-magazine;BFH_ID_P_DESC_EXTENDEDMAG;ACCESSORY;EXTENDED MAGAZINE;Magazine with additional rounds for less frequent reloading.  Adds a slight penalty to maneuverability.
1451687732;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_COMPENSATOR;saiga-308-compensator;BFH_ID_P_ADESC_COMPENSATOR;MUZZLE;COMPENSATOR;Reduces vertical recoil by venting muzzle gasses upwards, improving control at a cost to accuracy.
758002179;BFH_ID_P_CAT_UNDERBARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_POTATOFOR;g36c-potato-grip;BFH_ID_P_ADESC_POTATOFOR;GRIP;;
1466451290;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_VARZOOM;ptr-91-variable-zoom-14x;BFH_ID_P_ADESC_VARZOOM;ACCESSORY;;
3799082316;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_KOBRA;ump-45-kobra-rds;BFH_ID_P_ADESC_KOBRA;CLOSE RANGE;KOBRA [RDS];Russian reflex sight with a T bar reticle designed for CQB that keeps the point of aim clear.
1628941139;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_HEAVYBARREL;m16a3-heavy-barrel;BFH_ID_P_ADESC_HEAVYBARREL;MUZZLE;HEAVY BARREL;Free floating heavy barrel improves aimed fire accuracy and slightly decreases recoil, but decreases maneuverability.
3619477068;BFH_ID_P_CAT_UNDERBARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_STUBBFOR;ump-45-stubby-grip;BFH_ID_P_ADESC_STUBBFOR;GRIP;STUBBY GRIP;The reduced length of this foregrip makes for a lightweight and strong point of control.  Improves accuracy by reducing the rapid fire penalty and slightly increases maneuverability.
3531019238;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_M145;akm-m145-3-4x;BFH_ID_P_ADESC_M145;MEDIUM RANGE;M145 [3.4X];Fixed-power 3.4x Machine Gun Optic designed for medium to long range engagements.
1905555131;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_TACLIGHT;ptr-91-tactical-light;BFH_ID_P_ADESC_TACLIGHT;ACCESSORY;TACTICAL LIGHT;Light automatically activated when you aim your weapon.  Especially blinding against IRNV and FLIR optics.  Can be toggled off for stealth.
2661031242;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PKAS;p90-pka-s-1x;BFH_ID_P_ADESC_PKAS;CLOSE RANGE;PK-AS [1X];Russian unmagnified holographic sight with excellent light gathering capabilities and a clear field of view.
3789946408;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_MUZZLEBR;akm-muzzle-brake;BFH_ID_P_ADESC_MUZZLEBR;MUZZLE;MUZZLE BRAKE;Reduces felt recoil, making the weapon more controllable in rapid fire.
3147965759;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_COYOTE;mg36-coyote-rds;BFH_ID_P_ADESC_COYOTE;CLOSE RANGE;;
1677943580;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_COMPENSATOR;uzi-compensator;BFH_ID_P_ADESC_COMPENSATOR;MUZZLE;COMPENSATOR;Reduces vertical recoil by venting muzzle gasses upwards, improving control at a cost to accuracy.
781652758;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PKAS;akm-pka-s-1x;BFH_ID_P_ADESC_PKAS;CLOSE RANGE;PK-AS [1X];Russian unmagnified holographic sight with excellent light gathering capabilities and a clear field of view.
97221415;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_RMR;hk45c-mini-rds;BFH_ID_P_ADESC_RMR;CLOSE RANGE;MINI [RDS];The Ruggedized Miniature Reflex sight is designed to be mounted on pistols. Allows for fast target acquisition and easy tracking.
4027721896;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PSO;ump-45-pso-1-4x;BFH_ID_P_ADESC_PSO;MEDIUM RANGE;PSO-1 [4X];Fixed-power 4x Russian-made medium range scope.
2918606437;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PSO;p90-pso-1-4x;BFH_ID_P_ADESC_PSO;MEDIUM RANGE;PSO-1 [4X];Fixed-power 4x Russian-made medium range scope.
2207927663;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_PISTSILEN;tec-9-suppressor;BFH_ID_P_ADESC_PISTSILEN;MUZZLE;SUPPRESSOR;Pistol silencer that increases stealth by hiding your muzzle report and position on the minimap. Reduces bullet velocity and increases bullet drop.
1197672067;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_EOTECH;m16a3-holo-1x;BFH_ID_P_ADESC_EOTECH;CLOSE RANGE;HOLO [1X];A holographic open sight for up to mid-range engagements. The reticle features a .65 MOA ring with a 1 MOA dot.
1982404982;BFH_ID_P_CAT_UNDERBARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_FOLDFOR;mg36-folding-grip;BFH_ID_P_ADESC_FOLDFOR;GRIP;;
1531793696;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_TACLIGHT;mg36-tactical-light;BFH_ID_P_ADESC_TACLIGHT;ACCESSORY;TACTICAL LIGHT;Light automatically activated when you aim your weapon.  Especially blinding against IRNV and FLIR optics.  Can be toggled off for stealth.
397430422;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PKAS;m16a3-pka-s-1x;BFH_ID_P_ADESC_PKAS;CLOSE RANGE;PK-AS [1X];Russian unmagnified holographic sight with excellent light gathering capabilities and a clear field of view.
2097524480;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_HEAVYBARREL;uzi-heavy-barrel;BFH_ID_P_ADESC_HEAVYBARREL;MUZZLE;HEAVY BARREL;Free floating heavy barrel improves aimed fire accuracy and slightly decreases recoil, but decreases maneuverability.
2900802462;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_PISTLASER;92fs-laser-sight;BFH_ID_P_ADESC_PISTLASER;ACCESSORY;;
382789410;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_HEAVYBARREL;saiga-308-heavy-barrel;BFH_ID_P_ADESC_HEAVYBARREL;MUZZLE;HEAVY BARREL;Free floating heavy barrel improves aimed fire accuracy and slightly decreases recoil, but decreases maneuverability.
779996520;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_COYOTE;uzi-coyote-rds;BFH_ID_P_ADESC_COYOTE;CLOSE RANGE;;
682576061;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_FLSHLIGHT;92fs-flash-light;BFH_ID_P_ADESC_FLSHLIGHT;ACCESSORY;FLASH LIGHT;Lights up dark corners. Especially blinding against IRNV and FLIR optics.  Be careful as it can give your position away.
3687716288;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_FLSHIDER;ump-45-flash-hider;BFH_ID_P_ADESC_FLSHIDER;MUZZLE;FLASH HIDER;Reduces or eliminates muzzle flash, making it easier to see the target and harder for enemies to observe the shot origin.
3144589346;BFH_ID_P_CAT_UNDERBARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_STUBBFOR;uzi-stubby-grip;BFH_ID_P_ADESC_STUBBFOR;GRIP;STUBBY GRIP;The reduced length of this foregrip makes for a lightweight and strong point of control.  Improves accuracy by reducing the rapid fire penalty and slightly increases maneuverability.
2637029498;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PKA;mg36-pk-a-3-4x;BFH_ID_P_ADESC_PKA;MEDIUM RANGE;PO [3.5X];3.5x scope with a circle-and-dot reticle designed for medium to long range engagements.
1551316474;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_NOOPTIC;iron-sights;BFH_ID_P_ADESC_NOOPTIC;CLOSE RANGE;IRON SIGHTS;Use weapon's built-in iron sights.
2627915826;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_GHOSTRING;tec-9-ghost-ring;BFH_ID_P_ADESC_GHOSTRING;CLOSE RANGE;IMPROVED IRON SIGHTS;Replaces the standard iron sights with a set of rapid acquisition Improved Iron Sights for a clear sight picture.
3927269481;BFH_ID_P_CAT_UNDERBARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_VERTFOR;mg36-vertical-grip;BFH_ID_P_ADESC_VERTFOR;GRIP;VERTICAL GRIP;Vertical foregrip that provides greater stability when firing your weapon while moving.  Also makes the weapon slightly more stable in unaimed fire.
1799810934;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_SILENCER;g36c-suppressor;BFH_ID_P_ADESC_SILENCER;MUZZLE;SUPPRESSOR;Sound suppressor that decreases the audibility of muzzle reports and does not show your position on the minimap.  Also reduces bullet velocity and increases bullet drop.
1293911921;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_TRUBRITE;ump-45-hd-33-1x;BFH_ID_P_ADESC_TRUBRITE;CLOSE RANGE;;
77708789;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PSO;akm-pso-1-4x;BFH_ID_P_ADESC_PSO;MEDIUM RANGE;PSO-1 [4X];Fixed-power 4x Russian-made medium range scope.
513380678;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_COMPENSATOR;akm-compensator;BFH_ID_P_ADESC_COMPENSATOR;MUZZLE;COMPENSATOR;Reduces vertical recoil by venting muzzle gasses upwards, improving control at a cost to accuracy.
2421745158;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_VARZOOM;saiga-308-variable-zoom-14x;BFH_ID_P_ADESC_VARZOOM;ACCESSORY;;
158074813;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_FLSHLIGHT;m16a3-flash-light;BFH_ID_P_ADESC_FLSHLIGHT;ACCESSORY;FLASH LIGHT;Lights up dark corners. Especially blinding against IRNV and FLIR optics.  Be careful as it can give your position away.
2083918515;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_SILENCER;uzi-suppressor;BFH_ID_P_ADESC_SILENCER;MUZZLE;SUPPRESSOR;Sound suppressor that decreases the audibility of muzzle reports and does not show your position on the minimap.  Also reduces bullet velocity and increases bullet drop.
1083950286;BFH_ID_P_CAT_UNDERBARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_POTATOFOR;mg36-potato-grip;BFH_ID_P_ADESC_POTATOFOR;GRIP;;
1945902545;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PRISMATIC;akm-prisma-3-4x;BFH_ID_P_ADESC_PRISMATIC;MEDIUM RANGE;;
2204535448;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_KOBRA;saiga-308-kobra-rds;BFH_ID_P_ADESC_KOBRA;CLOSE RANGE;KOBRA [RDS];Russian reflex sight with a T bar reticle designed for CQB that keeps the point of aim clear.
3396872375;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_COMPACT4X;ump-45-jgm-4-4x;BFH_ID_P_ADESC_COMPACT4X;MEDIUM RANGE;;
2484352575;BFH_ID_P_CAT_UNDERBARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_ANGLFOR;mg36-angled-grip;BFH_ID_P_ADESC_ANGLFOR;GRIP;ANGLED GRIP;Angled foregrip that positions the shooter's off hand high on the centerline of the bore.  Improves control by reducing first shot recoil.
2210273083;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_KOBRA;m16a3-kobra-rds;BFH_ID_P_ADESC_KOBRA;CLOSE RANGE;KOBRA [RDS];Russian reflex sight with a T bar reticle designed for CQB that keeps the point of aim clear.
470850526;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_LASER;g36c-laser-sight;BFH_ID_P_ADESC_LASER;ACCESSORY;LASER SIGHT;Bright red laser sight improves unaimed fire, making shots more predictable.
1164294599;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_COMPACT4X;saiga-308-jgm-4-4x;BFH_ID_P_ADESC_COMPACT4X;MEDIUM RANGE;;
3262844583;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_HEAVYBARREL;ump-45-heavy-barrel;BFH_ID_P_ADESC_HEAVYBARREL;MUZZLE;HEAVY BARREL;Free floating heavy barrel improves aimed fire accuracy and slightly decreases recoil, but decreases maneuverability.
2321328730;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_FLSHIDER;ptr-91-flash-hider;BFH_ID_P_ADESC_FLSHIDER;MUZZLE;FLASH HIDER;Reduces or eliminates muzzle flash, making it easier to see the target and harder for enemies to observe the shot origin.
3502618559;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_COMPACT4X;m16a3-jgm-4-4x;BFH_ID_P_ADESC_COMPACT4X;MEDIUM RANGE;;
1004371594;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_LASER;saiga-308-laser-sight;BFH_ID_P_ADESC_LASER;ACCESSORY;LASER SIGHT;Bright red laser sight improves unaimed fire, making shots more predictable.
599075344;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_TACLIGHT;p90-tactical-light;BFH_ID_P_ADESC_TACLIGHT;ACCESSORY;TACTICAL LIGHT;Light automatically activated when you aim your weapon.  Especially blinding against IRNV and FLIR optics.  Can be toggled off for stealth.
781645106;BFH_ID_P_CAT_CLOSERANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_RX01;akm-reflex-rds;BFH_ID_P_ADESC_RX01;CLOSE RANGE;REFLEX [RDS];Red dot sight with a bright aiming point and clear sight picture for rapid target acquisition and tracking.
763622320;BFH_ID_P_CAT_UNDERBARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_ANGLFOR;m16a3-angled-grip;BFH_ID_P_ADESC_ANGLFOR;GRIP;ANGLED GRIP;Angled foregrip that positions the shooter's off hand high on the centerline of the bore.  Improves control by reducing first shot recoil.
3700836565;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_SILENCER;akm-suppressor;BFH_ID_P_ADESC_SILENCER;MUZZLE;SUPPRESSOR;Sound suppressor that decreases the audibility of muzzle reports and does not show your position on the minimap.  Also reduces bullet velocity and increases bullet drop.
839443663;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_ACOG;ump-45-acog-4x;BFH_ID_P_ADESC_ACOG;MEDIUM RANGE;ACOG [4X];Fixed-power 4x Advanced Combat Optic Gunsight for use in bright to low light at medium range.
569406786;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_ANAME_TACLIGHT;ump-45-tactical-light;BFH_ID_P_ADESC_TACLIGHT;ACCESSORY;TACTICAL LIGHT;Light automatically activated when you aim your weapon.  Especially blinding against IRNV and FLIR optics.  Can be toggled off for stealth.
2273121188;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_SILENCER;saiga-308-suppressor;BFH_ID_P_ADESC_SILENCER;MUZZLE;SUPPRESSOR;Sound suppressor that decreases the audibility of muzzle reports and does not show your position on the minimap.  Also reduces bullet velocity and increases bullet drop.
1774111660;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_FLSHIDER;saiga-308-flash-hider;BFH_ID_P_ADESC_FLSHIDER;MUZZLE;FLASH HIDER;Reduces or eliminates muzzle flash, making it easier to see the target and harder for enemies to observe the shot origin.
2351868104;BFH_ID_P_CAT_ACCESSORY;RarenessLevel_Standard;BFH_ID_P_NAME_EXTENDEDMAG;ptr-91-extended-magazine;BFH_ID_P_DESC_EXTENDEDMAG;ACCESSORY;EXTENDED MAGAZINE;Magazine with additional rounds for less frequent reloading.  Adds a slight penalty to maneuverability.
2568577261;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_SILENCER;m16a3-suppressor;BFH_ID_P_ADESC_SILENCER;MUZZLE;SUPPRESSOR;Sound suppressor that decreases the audibility of muzzle reports and does not show your position on the minimap.  Also reduces bullet velocity and increases bullet drop.
288013227;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_COMPENSATOR;p90-compensator;BFH_ID_P_ADESC_COMPENSATOR;MUZZLE;COMPENSATOR;Reduces vertical recoil by venting muzzle gasses upwards, improving control at a cost to accuracy.
3281317439;BFH_ID_P_CAT_BARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_MUZZLEBR;p90-muzzle-brake;BFH_ID_P_ADESC_MUZZLEBR;MUZZLE;MUZZLE BRAKE;Reduces felt recoil, making the weapon more controllable in rapid fire.
80874853;BFH_ID_P_CAT_UNDERBARREL;RarenessLevel_Standard;BFH_ID_P_ANAME_VERTFOR;akm-vertical-grip;BFH_ID_P_ADESC_VERTFOR;GRIP;VERTICAL GRIP;Vertical foregrip that provides greater stability when firing your weapon while moving.  Also makes the weapon slightly more stable in unaimed fire.
3006140212;BFH_ID_P_CAT_MEDIUMRANGE;RarenessLevel_Standard;BFH_ID_P_ANAME_PKA;akm-pk-a-3-4x;BFH_ID_P_ADESC_PKA;MEDIUM RANGE;PO [3.5X];3.5x scope with a circle-and-dot reticle designed for medium to long range engagements.
